INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152094587,03115,Investigate Person,INVESTIGATE PERSON,B2,282,,2015-11-14 12:34:00,2015,11,Saturday,12,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I152094591,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,331,,2015-11-14 12:41:00,2015,11,Saturday,12,Part Three,BIRD ST,42.31350006,-71.07023652,"(42.31350006, -71.07023652)"
I152094605,03201,Property Lost,PROPERTY - LOST,D14,786,,2015-11-14 12:48:00,2015,11,Saturday,12,Part Three,COMMONWEALTH AVE,42.34322603,-71.14295722,"(42.34322603, -71.14295722)"
I152094607,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,134,,2015-11-14 12:49:00,2015,11,Saturday,12,Part Two,BOYLSTON ST,42.35067063,-71.07520557,"(42.35067063, -71.07520557)"
I152094600,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B3,437,,2015-11-14 12:51:00,2015,11,Saturday,12,Part One,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I152094597,03114,Investigate Property,INVESTIGATE PROPERTY,E5,690,,2015-11-14 12:52:00,2015,11,Saturday,12,Part Three,HALFORD RD,42.29044815,-71.14843252,"(42.29044815, -71.14843252)"
I152094609,01001,Counterfeiting,FORGERY / COUNTERFEITING,E18,534,,2015-11-14 13:00:00,2015,11,Saturday,13,Part Two,RIVER ST,42.24353174,-71.1392187,"(42.24353174, -71.13921870)"
I152094615,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,358,,2015-11-14 13:04:00,2015,11,Saturday,13,Part Three,GENEVA AVE,42.2991807,-71.06429139,"(42.29918070, -71.06429139)"
I152094603,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B3,459,,2015-11-14 13:14:00,2015,11,Saturday,13,Part One,COLUMBIA RD,42.3051015,-71.08083089,"(42.30510150, -71.08083089)"
I152094601,01874,Drug Violation,DRUGS - OTHER,A7,28,,2015-11-14 13:20:00,2015,11,Saturday,13,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I152095845,03201,Property Lost,PROPERTY - LOST,C11,395,,2015-11-14 14:00:00,2015,11,Saturday,14,Part Three,DORCHESTER AVE,42.2843982,-71.06468373,"(42.28439820, -71.06468373)"
I152094637,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,628,,2015-11-14 14:00:00,2015,11,Saturday,14,Part Two,BROOKLINE AVE,42.34746241,-71.09826597,"(42.34746241, -71.09826597)"
I152094632,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,460,,2015-11-14 14:02:00,2015,11,Saturday,14,Part Three,STRATHCONA RD,42.30521091,-71.0793013,"(42.30521091, -71.07930130)"
I152094619,02641,Other,VIOLATION - HAWKER AND PEDDLER,D4, ,,2015-11-14 14:10:00,2015,11,Saturday,14,Part Two,,,,
I152094616,00351,Robbery,ROBBERY - BANK,D14,804,,2015-11-14 14:13:00,2015,11,Saturday,14,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)"
I152094648,03115,Investigate Person,INVESTIGATE PERSON,E5,723,,2015-11-14 14:16:00,2015,11,Saturday,14,Part Three,BILLINGS ST,42.2700673,-71.16877856,"(42.27006730, -71.16877856)"
I152094625,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",C6,223,,2015-11-14 14:32:00,2015,11,Saturday,14,Part Three,O ST,42.33783948,-71.02929361,"(42.33783948, -71.02929361)"
I152094631,03125,Warrant Arrests,WARRANT ARREST,A7,22,,2015-11-14 14:34:00,2015,11,Saturday,14,Part Three,BENNINGTON ST,42.37604046,-71.03580863,"(42.37604046, -71.03580863)"
I152094631,00301,Robbery,ROBBERY - STREET,A7,22,,2015-11-14 14:34:00,2015,11,Saturday,14,Part One,BENNINGTON ST,42.37604046,-71.03580863,"(42.37604046, -71.03580863)"
I152094618,03115,Investigate Person,INVESTIGATE PERSON,B3,465,,2015-11-14 14:36:00,2015,11,Saturday,14,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152094618,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2015-11-14 14:36:00,2015,11,Saturday,14,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152094668,01300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A7,26,,2015-11-14 14:38:00,2015,11,Saturday,14,Part Two,BORDER ST,42.37382755,-71.04052459,"(42.37382755, -71.04052459)"
I152094668,00613,Larceny,LARCENY SHOPLIFTING,A7,26,,2015-11-14 14:38:00,2015,11,Saturday,14,Part One,BORDER ST,42.37382755,-71.04052459,"(42.37382755, -71.04052459)"
I152094668,02616,Other,POSSESSION OF BURGLARIOUS TOOLS,A7,26,,2015-11-14 14:38:00,2015,11,Saturday,14,Part Two,BORDER ST,42.37382755,-71.04052459,"(42.37382755, -71.04052459)"
I152094668,01846,Drug Violation,DRUGS - POSS CLASS E,A7,26,,2015-11-14 14:38:00,2015,11,Saturday,14,Part Two,BORDER ST,42.37382755,-71.04052459,"(42.37382755, -71.04052459)"
I152094659,00619,Larceny,LARCENY ALL OTHERS,B2,266,,2015-11-14 14:38:00,2015,11,Saturday,14,Part One,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
I152094636,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,562,,2015-11-14 14:43:00,2015,11,Saturday,14,Part Three,MURRAY HILL RD,42.28762982,-71.12686446,"(42.28762982, -71.12686446)"
I152094654,03114,Investigate Property,INVESTIGATE PROPERTY,C11,332,,2015-11-14 14:43:00,2015,11,Saturday,14,Part Three,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
I152094644,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,791,,2015-11-14 14:45:00,2015,11,Saturday,14,Part Three,COREY RD,42.34303059,-71.13963006,"(42.34303059, -71.13963006)"
I152094651,03114,Investigate Property,INVESTIGATE PROPERTY,C6,206,,2015-11-14 14:46:00,2015,11,Saturday,14,Part Three,SLEEPER ST,42.35348229,-71.04814061,"(42.35348229, -71.04814061)"
I152094656,03301,Verbal Disputes,VERBAL DISPUTE,B2,309,,2015-11-14 14:50:00,2015,11,Saturday,14,Part Three,N CHARLAME TER,42.31951195,-71.08412735,"(42.31951195, -71.08412735)"
I152094906,03106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,A7,12,,2015-11-14 14:56:00,2015,11,Saturday,14,Part Three,ADDISON ST,42.38549647,-71.01681644,"(42.38549647, -71.01681644)"
I152096323,01001,Counterfeiting,FORGERY / COUNTERFEITING,E13,572,,2015-11-14 15:00:00,2015,11,Saturday,15,Part Two,COLUMBUS AVE,42.31544795,-71.09817611,"(42.31544795, -71.09817611)"
I152096323,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E13,572,,2015-11-14 15:00:00,2015,11,Saturday,15,Part Two,COLUMBUS AVE,42.31544795,-71.09817611,"(42.31544795, -71.09817611)"
I152095559,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B2,311,,2015-11-14 15:00:00,2015,11,Saturday,15,Part One,BLUE HILL AVE,42.3160569,-71.07820017,"(42.31605690, -71.07820017)"
I152096323,00619,Larceny,LARCENY ALL OTHERS,E13,572,,2015-11-14 15:00:00,2015,11,Saturday,15,Part One,COLUMBUS AVE,42.31544795,-71.09817611,"(42.31544795, -71.09817611)"
I152094639,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,460,Y,2015-11-14 15:09:00,2015,11,Saturday,15,Part One,WASHINGTON ST,42.30422176,-71.07918459,"(42.30422176, -71.07918459)"
I152094643,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,578,,2015-11-14 15:12:00,2015,11,Saturday,15,Part One,FORBES ST,42.3211829,-71.1068278,"(42.32118290, -71.10682780)"
I152094641,01842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,456,,2015-11-14 15:12:00,2015,11,Saturday,15,Part Two,ERIE ST,42.30337864,-71.07854583,"(42.30337864, -71.07854583)"
I152094641,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,456,,2015-11-14 15:12:00,2015,11,Saturday,15,Part Two,ERIE ST,42.30337864,-71.07854583,"(42.30337864, -71.07854583)"
I152094658,00613,Larceny,LARCENY SHOPLIFTING,B2,602,,2015-11-14 15:13:00,2015,11,Saturday,15,Part One,HUNTINGTON AVE,42.33450285,-71.1036802,"(42.33450285, -71.10368020)"
I152094635,03115,Investigate Person,INVESTIGATE PERSON,B3,476,,2015-11-14 15:17:00,2015,11,Saturday,15,Part Three,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)"
I152094645,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E5,736,,2015-11-14 15:17:00,2015,11,Saturday,15,Part Two,CENTRE ST,42.28567251,-71.15584801,"(42.28567251, -71.15584801)"
I152094769,03115,Investigate Person,INVESTIGATE PERSON,D14,794,,2015-11-14 15:30:00,2015,11,Saturday,15,Part Three,COMMONWEALTH AVE,42.34906578,-71.13414695,"(42.34906578, -71.13414695)"
I152094650,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,492,,2015-11-14 15:33:00,2015,11,Saturday,15,Part Three,BRADLEE ST,42.26728848,-71.11589407,"(42.26728848, -71.11589407)"
I152094655,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,356,,2015-11-14 15:39:00,2015,11,Saturday,15,Part Two,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I152094667,03410,Towed,TOWED MOTOR VEHICLE,D4,137,,2015-11-14 15:55:00,2015,11,Saturday,15,Part Three,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
I152095557,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B3,420,,2015-11-14 16:00:00,2015,11,Saturday,16,Part One,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)"
I152094653,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11, ,,2015-11-14 16:07:00,2015,11,Saturday,16,Part Two,,,,
I152094669,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D4,272,,2015-11-14 16:07:00,2015,11,Saturday,16,Part Two,E LENOX ST,42.33504938,-71.07879668,"(42.33504938, -71.07879668)"
I152094653,01810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11, ,,2015-11-14 16:07:00,2015,11,Saturday,16,Part Two,,,,
I152094652,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,324,,2015-11-14 16:14:00,2015,11,Saturday,16,Part Three,INGLESIDE ST,42.31736234,-71.07724596,"(42.31736234, -71.07724596)"
I152094663,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,606,,2015-11-14 16:27:00,2015,11,Saturday,16,Part Three,PARKER HILL AVE,42.33093363,-71.10956443,"(42.33093363, -71.10956443)"
I152094684,01402,Vandalism,VANDALISM,C11,334,,2015-11-14 16:28:00,2015,11,Saturday,16,Part Two,TRULL ST,42.31200743,-71.0665094,"(42.31200743, -71.06650940)"
I152095145,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,432,,2015-11-14 16:33:00,2015,11,Saturday,16,Part Two,WOODROW AVE,42.28712049,-71.08421139,"(42.28712049, -71.08421139)"
I152094672,02906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B2,289,,2015-11-14 16:38:00,2015,11,Saturday,16,Part Two,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
I152094657,03501,Missing Person Reported,MISSING PERSON,D14,784,,2015-11-14 16:44:00,2015,11,Saturday,16,Part Three,WARREN ST,42.34946444,-71.14270449,"(42.34946444, -71.14270449)"
I152094657,03502,Missing Person Located,MISSING PERSON - LOCATED,D14,784,,2015-11-14 16:44:00,2015,11,Saturday,16,Part Three,WARREN ST,42.34946444,-71.14270449,"(42.34946444, -71.14270449)"
I152094689,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,355,Y,2015-11-14 16:54:00,2015,11,Saturday,16,Part One,DIX ST,42.2952182,-71.06068709,"(42.29521820, -71.06068709)"
I152094666,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,355,Y,2015-11-14 16:54:00,2015,11,Saturday,16,Part One,DIX ST,42.2952182,-71.06068709,"(42.29521820, -71.06068709)"
I152094661,01001,Counterfeiting,FORGERY / COUNTERFEITING,A15,900,,2015-11-14 16:57:00,2015,11,Saturday,16,Part Two,WALFORD WAY,42.37807304,-71.05457377,"(42.37807304, -71.05457377)"
I152094720,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,627,,2015-11-14 16:57:00,2015,11,Saturday,16,Part One,BROOKLINE AVE,42.34410718,-71.1018026,"(42.34410718, -71.10180260)"
I152094738,01842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,271,,2015-11-14 17:00:00,2015,11,Saturday,17,Part Two,MASSACHUSETTS AVE,42.33645,-71.077028,"(42.33645000, -71.07702800)"
I152094710,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,623,,2015-11-14 17:00:00,2015,11,Saturday,17,Part One,BROOKLINE AVE,42.34826031,-71.09742803,"(42.34826031, -71.09742803)"
I152094738,03125,Warrant Arrests,WARRANT ARREST,D4,271,,2015-11-14 17:00:00,2015,11,Saturday,17,Part Three,MASSACHUSETTS AVE,42.33645,-71.077028,"(42.33645000, -71.07702800)"
I152094738,01841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,D4,271,,2015-11-14 17:00:00,2015,11,Saturday,17,Part Two,MASSACHUSETTS AVE,42.33645,-71.077028,"(42.33645000, -71.07702800)"
I152094693,03007,Medical Assistance,SUDDEN DEATH,E18,519,,2015-11-14 17:02:00,2015,11,Saturday,17,Part Three,WEBSTER ST,42.2584878,-71.12181891,"(42.25848780, -71.12181891)"
I152094662,02647,Other,THREATS TO DO BODILY HARM,A7,28,,2015-11-14 17:02:00,2015,11,Saturday,17,Part Two,MERIDIAN ST,42.37172932,-71.03899985,"(42.37172932, -71.03899985)"
I152094664,02204,Liquor Violation,LIQUOR LAW VIOLATION,A1,121,,2015-11-14 17:03:00,2015,11,Saturday,17,Part Two,STUART ST,42.35106637,-71.06549569,"(42.35106637, -71.06549569)"
I152094664,03111,License Violation,LICENSE PREMISE VIOLATION,A1,121,,2015-11-14 17:03:00,2015,11,Saturday,17,Part Three,STUART ST,42.35106637,-71.06549569,"(42.35106637, -71.06549569)"
I152094673,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E5,685,,2015-11-14 17:07:00,2015,11,Saturday,17,Part Two,HAYDN ST,42.27847679,-71.13997685,"(42.27847679, -71.13997685)"
I152094673,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,685,,2015-11-14 17:07:00,2015,11,Saturday,17,Part Two,HAYDN ST,42.27847679,-71.13997685,"(42.27847679, -71.13997685)"
I152094671,03114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,2015-11-14 17:19:00,2015,11,Saturday,17,Part Three,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546, -71.06135413)"
I152094677,01001,Counterfeiting,FORGERY / COUNTERFEITING,C6,223,,2015-11-14 17:20:00,2015,11,Saturday,17,Part Two,E THIRD ST,42.33658292,-71.03027628,"(42.33658292, -71.03027628)"
I152094685,03201,Property Lost,PROPERTY - LOST,A1,117,,2015-11-14 17:24:00,2015,11,Saturday,17,Part Three,TREMONT ST,42.35202343,-71.06463445,"(42.35202343, -71.06463445)"
I152094685,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A1,117,,2015-11-14 17:24:00,2015,11,Saturday,17,Part Two,TREMONT ST,42.35202343,-71.06463445,"(42.35202343, -71.06463445)"
I152094681,00301,Robbery,ROBBERY - STREET,B2,328,,2015-11-14 17:32:00,2015,11,Saturday,17,Part One,LAWRENCE AVE,42.31204931,-71.07700088,"(42.31204931, -71.07700088)"
I152094681,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,328,,2015-11-14 17:32:00,2015,11,Saturday,17,Part One,LAWRENCE AVE,42.31204931,-71.07700088,"(42.31204931, -71.07700088)"
I152095220,01810,Drug Violation,DRUGS - SALE / MANUFACTURING,B2,289,,2015-11-14 17:37:00,2015,11,Saturday,17,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
I152094675,01501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,326,,2015-11-14 17:38:00,2015,11,Saturday,17,Part Two,FERNBORO ST,42.31186553,-71.07668603,"(42.31186553, -71.07668603)"
I152094680,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4, ,,2015-11-14 17:40:00,2015,11,Saturday,17,Part Three,,,,
I152094676,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,624,,2015-11-14 17:42:00,2015,11,Saturday,17,Part One,IPSWICH ST,42.3460787,-71.0956684,"(42.34607870, -71.09566840)"
I152094682,03301,Verbal Disputes,VERBAL DISPUTE,B2,267,,2015-11-14 17:45:00,2015,11,Saturday,17,Part Three,MOUNT PLEASANT AVE,42.3263576,-71.07886301,"(42.32635760, -71.07886301)"
I152094698,03115,Investigate Person,INVESTIGATE PERSON,A7,20,,2015-11-14 18:06:00,2015,11,Saturday,18,Part Three,BENNINGTON ST,42.37803936,-71.0304617,"(42.37803936, -71.03046170)"
I152094711,00613,Larceny,LARCENY SHOPLIFTING,D4,146,,2015-11-14 18:08:00,2015,11,Saturday,18,Part One,HUNTINGTON AVE,42.3473098,-71.07915167,"(42.34730980, -71.07915167)"
I152094711,00619,Larceny,LARCENY ALL OTHERS,D4,146,,2015-11-14 18:08:00,2015,11,Saturday,18,Part One,HUNTINGTON AVE,42.3473098,-71.07915167,"(42.34730980, -71.07915167)"
I152094722,03301,Verbal Disputes,VERBAL DISPUTE,B2,263,,2015-11-14 18:16:00,2015,11,Saturday,18,Part Three,BROOK AVE,42.322573,-71.07357583,"(42.32257300, -71.07357583)"
I152094701,03502,Missing Person Located,MISSING PERSON - LOCATED,D14,806,,2015-11-14 18:26:00,2015,11,Saturday,18,Part Three,RICHARDSON ST,42.36127607,-71.14345725,"(42.36127607, -71.14345725)"
I152094697,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,748,,2015-11-14 18:27:00,2015,11,Saturday,18,Part One,SHERMAN RD,42.29939742,-71.15918462,"(42.29939742, -71.15918462)"
I152094690,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,627,,2015-11-14 18:28:00,2015,11,Saturday,18,Part One,PETERBOROUGH ST,42.34280177,-71.1006951,"(42.34280177, -71.10069510)"
I152094690,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,627,,2015-11-14 18:28:00,2015,11,Saturday,18,Part One,PETERBOROUGH ST,42.34280177,-71.1006951,"(42.34280177, -71.10069510)"
I152094757,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,469,,2015-11-14 18:30:00,2015,11,Saturday,18,Part One,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I152094836,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,336,,2015-11-14 18:30:00,2015,11,Saturday,18,Part Three,INWOOD ST,42.30600611,-71.06929307,"(42.30600611, -71.06929307)"
I152094696,01830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A15,900,,2015-11-14 18:37:00,2015,11,Saturday,18,Part Two,MCNULTY CT,42.37808452,-71.05784115,"(42.37808452, -71.05784115)"
I152094702,03410,Towed,TOWED MOTOR VEHICLE,A1,85,,2015-11-14 18:39:00,2015,11,Saturday,18,Part Three,N MARGIN ST,42.36490476,-71.05671873,"(42.36490476, -71.05671873)"
I152094695,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2,184,,2015-11-14 18:41:00,2015,11,Saturday,18,Part Two,NORFOLK AVE,42.32269854,-71.06699941,"(42.32269854, -71.06699941)"
I152094695,03125,Warrant Arrests,WARRANT ARREST,B2,184,,2015-11-14 18:41:00,2015,11,Saturday,18,Part Three,NORFOLK AVE,42.32269854,-71.06699941,"(42.32269854, -71.06699941)"
I152094695,01845,Drug Violation,DRUGS - POSS CLASS D,B2,184,,2015-11-14 18:41:00,2015,11,Saturday,18,Part Two,NORFOLK AVE,42.32269854,-71.06699941,"(42.32269854, -71.06699941)"
I152094714,00613,Larceny,LARCENY SHOPLIFTING,C11,356,,2015-11-14 18:43:00,2015,11,Saturday,18,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I152094729,00617,Larceny,LARCENY THEFT FROM BUILDING,C11,244,,2015-11-14 18:53:00,2015,11,Saturday,18,Part One,DORCHESTER AVE,42.3181199,-71.05673136,"(42.31811990, -71.05673136)"
I152094712,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,112,,2015-11-14 19:00:00,2015,11,Saturday,19,Part Three,BEDFORD ST,42.35359116,-71.06027484,"(42.35359116, -71.06027484)"
I152094790,00619,Larceny,LARCENY ALL OTHERS,D4,130,,2015-11-14 19:00:00,2015,11,Saturday,19,Part One,BOYLSTON ST,42.34980175,-71.07840978,"(42.34980175, -71.07840978)"
I152094719,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,329,,2015-11-14 19:01:00,2015,11,Saturday,19,Part One,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I152094691,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,56,,2015-11-14 19:02:00,2015,11,Saturday,19,Part One,GREEN ST,42.37601727,-71.06391748,"(42.37601727, -71.06391748)"
I152094692,03111,License Violation,LICENSE PREMISE VIOLATION,D4,627,,2015-11-14 19:05:00,2015,11,Saturday,19,Part Three,BROOKLINE AVE,42.3451828,-71.10066932,"(42.34518280, -71.10066932)"
I152094704,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,146,,2015-11-14 19:23:00,2015,11,Saturday,19,Part Three,SAINT BOTOLPH ST,42.34479864,-71.08091688,"(42.34479864, -71.08091688)"
I152094741,01830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A15,53,,2015-11-14 19:30:00,2015,11,Saturday,19,Part Two,LYNDEBORO ST,42.3796372,-71.07011421,"(42.37963720, -71.07011421)"
I152094718,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,145,,2015-11-14 19:35:00,2015,11,Saturday,19,Part Two,HUNTINGTON AVE,42.34341962,-71.083956,"(42.34341962, -71.08395600)"
I152094707,00724,Auto Theft,AUTO THEFT,B2,707,,2015-11-14 19:35:00,2015,11,Saturday,19,Part One,,,,
I152094735,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2, ,,2015-11-14 19:36:00,2015,11,Saturday,19,Part Three,,,,
I152094708,03111,License Violation,LICENSE PREMISE VIOLATION,A1,128,,2015-11-14 19:42:00,2015,11,Saturday,19,Part Three,COLUMBUS AVE,42.34944475,-71.07072461,"(42.34944475, -71.07072461)"
I152094709,03018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,429,,2015-11-14 19:44:00,2015,11,Saturday,19,Part Three,LUCERNE ST,42.2841584,-71.0894298,"(42.28415840, -71.08942980)"
I152094744,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,186,,2015-11-14 19:44:00,2015,11,Saturday,19,Part Two,ALLSTATE RD,42.326143,-71.06338264,"(42.32614300, -71.06338264)"
I152094716,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,165,,2015-11-14 19:45:00,2015,11,Saturday,19,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I152094730,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,500,,2015-11-14 19:52:00,2015,11,Saturday,19,Part Three,CANTERBURY ST,42.28058479,-71.11451352,"(42.28058479, -71.11451352)"
I152094726,03115,Investigate Person,INVESTIGATE PERSON,E18,480,,2015-11-14 19:58:00,2015,11,Saturday,19,Part Three,FAIRLAWN AVE,42.26788791,-71.10067012,"(42.26788791, -71.10067012)"
I152094737,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,796,,2015-11-14 20:00:00,2015,11,Saturday,20,Part Three,COMMONWEALTH AVE,42.35067088,-71.12808866,"(42.35067088, -71.12808866)"
I152094717,01874,Drug Violation,DRUGS - OTHER,E5,691,,2015-11-14 20:01:00,2015,11,Saturday,20,Part Two,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I152094728,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,,2015-11-14 20:15:00,2015,11,Saturday,20,Part Three,,,,
I152094725,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,111,,2015-11-14 20:18:00,2015,11,Saturday,20,Part Three,ESSEX ST,42.35237253,-71.06260897,"(42.35237253, -71.06260897)"
I152094731,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,304,,2015-11-14 20:28:00,2015,11,Saturday,20,Part One,DIMOCK ST,42.31949779,-71.09707352,"(42.31949779, -71.09707352)"
I152094732,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A7,29,,2015-11-14 20:32:00,2015,11,Saturday,20,Part Two,BREMEN ST,42.36971223,-71.03793387,"(42.36971223, -71.03793387)"
I152094727,03111,License Violation,LICENSE PREMISE VIOLATION,C11,372,,2015-11-14 20:34:00,2015,11,Saturday,20,Part Three,ERICSSON ST,42.29161827,-71.0408451,"(42.29161827, -71.04084510)"
I152094733,00613,Larceny,LARCENY SHOPLIFTING,E18,495,,2015-11-14 20:40:00,2015,11,Saturday,20,Part One,HYDE PARK AVE,42.26216909,-71.12185558,"(42.26216909, -71.12185558)"
I152094751,02647,Other,THREATS TO DO BODILY HARM,A1,123,,2015-11-14 20:42:00,2015,11,Saturday,20,Part Two,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256, -71.06348817)"
I152094745,01842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,338,,2015-11-14 20:46:00,2015,11,Saturday,20,Part Two,BOWDOIN ST,42.30915823,-71.06402751,"(42.30915823, -71.06402751)"
I152094753,03410,Towed,TOWED MOTOR VEHICLE,E18, ,,2015-11-14 20:49:00,2015,11,Saturday,20,Part Three,,,,
I152094739,03125,Warrant Arrests,WARRANT ARREST,D4,622,,2015-11-14 20:52:00,2015,11,Saturday,20,Part Three,RALEIGH ST,42.35017382,-71.09526322,"(42.35017382, -71.09526322)"
